,place_name,place_id,lat,lng,type
216,Kunj Bihari Mandir Bus Stop,ChIJmeW_RStxdzkR_VqJHUXVPD0,25.4557912,78.5652842,transit_station
217,Kunj Bihari Mandir Bus Stop,ChIJA7uoRStxdzkRfP0B391vTpU,25.455856,78.56523899999999,transit_station
218,Hydel Colony Bus Stop,ChIJoWql39R2dzkRz-inWRSNX-s,25.454166,78.56736599999999,transit_station
219,Hydel Colony Bus Stop,ChIJhYZM3tR2dzkRunbWI62jcjw,25.4542292,78.5673918,transit_station
220,Bundelkhand College Bus Stop,ChIJSXEZgyxxdzkRcjxlQB1_LQg,25.4568938,78.5638488,transit_station
221,Bundelkhand College Bus Stop,ChIJl31UgCxxdzkRnhSfwunLZWo,25.4568059,78.5634121,transit_station
222,Loha Mandi Bus Stop,ChIJB2__vSxxdzkRI7yq_6Ca1dU,25.457823,78.564669,transit_station
223,Loha Mandi Bus Stop,ChIJv2QOvixxdzkRbOxqUxJiuUs,25.45787869999999,78.5647291,transit_station
224,MPRTC Bus Depot,ChIJ94bnYyxxdzkR6VTmK6kuDuw,25.457669,78.562979,transit_station
225,Antia Tal Loha Mandi Bus Stop,ChIJWRcwySxxdzkR9w6BmJwwPcg,25.4586,78.5656,transit_station
226,JHANSI BIBLE FELLOWSHIP CHURCH,ChIJCbQ2yjZ3dzkRn76ay-ij9VA,25.4337467,78.5734044,church
227,"Radha Soami Satsang Beas, Karari",ChIJdw9NVbVzdzkR5Ybwebn-EeE,25.51868099999999,78.5213799,hindu_temple
228,Bhagwati prasad vidhya mandir,ChIJ40c5PRRxdzkRQxIEAeVgnao,25.4527515,78.5550812,hindu_temple
229,Shankar Ji ka mandir,ChIJP4iV1Cd3dzkR-rJRJDdaJT4,25.4635002,78.571213,hindu_temple
230,Sai baba tempal,ChIJM6N2T-d3dzkRYV05FVSEkRI,25.461867,78.575054,hindu_temple
231,Dakshin mukhi hanuman mandir,ChIJeapcRvB3dzkRVtTUDyDLBsI,25.4441426,78.5696935,hindu_temple
232,Isckon Gaushala,ChIJWcHuhTF3dzkR-2tXcQbNjSA,25.4552708,78.5795979,hindu_temple
233,Shri Shri १००८ Shiv Temple,ChIJE6MYwHN3dzkRxfHWNPJMGCw,25.4544898,78.5814225,hindu_temple
234,"रक्कस बाबा वाली गली, वीरेन्द्र यादव निवास",ChIJ-RSMz8pxdzkRs9mTF6QLp8c,25.470182,78.5658959,hindu_temple
235,Temple Janki Smriti,ChIJYbog98l2dzkRAkcYLJk4PV8,25.4739338,78.5720484,hindu_temple
236,Shyam Chopda,ChIJhbt80vx2dzkRDFXnB5Tg9OM,25.4573075,78.6003441,hindu_temple
237,Kailash Mandir,ChIJO7lHS-pwdzkRK3ecDiPj8tc,25.4296834,78.5406172,hindu_temple
238,काछी बाबा मन्दिर,ChIJ7Z3j3wN3dzkRgnYWL-dqPpY,25.4663055,78.60111839999999,hindu_temple
239,विश्वनाथ धाम,ChIJxRVwWxx3dzkRNKLBOjCRCRw,25.4655047,78.6044117,hindu_temple
240,मंदिर,ChIJieneElh3dzkRCtOBZdUzITc,25.4617066,78.6062101,hindu_temple
241,khajuriya Wali mata Mandir,ChIJBQrvWjN3dzkR--S-T97WRM0,25.4162692,78.5705974,hindu_temple
